time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y	integral_x	integral_y
36367016	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	472	232	86.9678	44.3861
36380003	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	474	233	86.9678	44.3861
36393004	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	477	234	86.9678	44.3861
36406133	594.6830	393.2920	206.1771	65.1496	204.3248	69.0934	479	234	91.4941	45.1744
36419003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	482	235	91.4941	45.1744
36432016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	485	236	91.4941	45.1744
36445003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	488	237	91.4941	45.1744
36458016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	490	238	91.4941	45.1744
36471003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	493	239	91.4941	45.1744
36484016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	496	240	91.4941	45.1744
36497003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	498	240	91.4941	45.1744
36510016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	501	241	91.4941	45.1744
36523003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	504	242	91.4941	45.1744
36536016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	506	243	91.4941	45.1744
36549003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	509	244	91.4941	45.1744
36562016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	512	245	91.4941	45.1744
36575003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	514	246	91.4941	45.1744
36588016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	517	246	91.4941	45.1744
36601003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	520	247	91.4941	45.1744
36614016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	522	248	91.4941	45.1744
36627003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	525	249	91.4941	45.1744
36640016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	528	250	91.4941	45.1744
36653003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	530	251	91.4941	45.1744
36666016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	533	251	91.4941	45.1744
36679003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	536	252	91.4941	45.1744
36692015	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	538	253	91.4941	45.1744
36705003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	541	254	91.4941	45.1744
36718016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	544	255	91.4941	45.1744
36731003	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	546	256	91.4941	45.1744
36744016	594.6830	393.2920	206.1771	65.1496	206.1771	65.1496	549	257	91.4941	45.1744
36757016	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	552	257	101.5429	46.6840
36770007	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	555	258	101.5429	46.6840
36783017	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	558	259	101.5429	46.6840
36796007	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	560	260	101.5429	46.6840
36809018	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	563	261	101.5429	46.6840
36822007	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	566	262	101.5429	46.6840
36835017	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	569	262	101.5429	46.6840
36848008	595.2950	388.8660	216.8379	64.0036	216.8379	64.0036	572	263	101.5429	46.6840
